lat,lng,field
47.52022,-123.23989,
47.52022,-123.23989,
47.52022,-123.23990,
47.52022,-123.23991,
47.52022,-123.23991,
47.52021,-123.23992,
47.52021,-123.23992,
47.52020,-123.23993,
47.52018,-123.23995,
47.52015,-123.23995,
47.52013,-123.23995,
47.52010,-123.23995,
47.52009,-123.23994,
47.52008,-123.23994,
47.52007,-123.23994,
47.52006,-123.23994,
47.52005,-123.23994,
47.52005,-123.23994,
47.52004,-123.23994,
47.52004,-123.23994,
47.52004,-123.23995,
47.52003,-123.23995,
47.52003,-123.23996,
47.52004,-123.23995,
47.52005,-123.23994,
47.52005,-123.23994,
47.52005,-123.23994,
47.52005,-123.23995,
47.52004,-123.23998,
47.52004,-123.23999,
47.52004,-123.24000,
47.52003,-123.23999,
47.52002,-123.24000,
47.52002,-123.24000,
47.52002,-123.24000,
47.52001,-123.24000,
47.52001,-123.24000,
47.52001,-123.24000,
47.52000,-123.24000,
47.52000,-123.23999,
47.51999,-123.23999,
47.51998,-123.23999,
47.51998,-123.23999,
47.51997,-123.23999,
47.51997,-123.23999,
47.51996,-123.23999,
47.51996,-123.23999,
47.51996,-123.23999,
47.51996,-123.23998,
47.51997,-123.23997,
47.51998,-123.23997,
47.51997,-123.23998,
47.51997,-123.23998,
47.51997,-123.23999,
47.51997,-123.23999,
47.51996,-123.24001,
47.51996,-123.24002,
47.51996,-123.24002,
47.51995,-123.24002,
47.51995,-123.24002,
47.51995,-123.24002,
47.51995,-123.24002,
47.51995,-123.24003,
47.51993,-123.24006,
47.51992,-123.24008,
47.51991,-123.24008,
47.51991,-123.24009,
47.51991,-123.24009,
47.51990,-123.24011,
47.51990,-123.24011,
47.51989,-123.24011,
47.51989,-123.24012,
47.51988,-123.24013,
47.51988,-123.24015,
47.51987,-123.24016,
47.51988,-123.24016,
47.51988,-123.24016,
